Cluster,0,1,total_transactions,Fraud_Amount,Min_Amount,Max_Amount,Avg_Amount,Std_Amount,25%_Amount,50%_Amount,75%_Amount,95%_Amount
3192,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3182,2,0,2,0.0,9.99,66.94,38.46,40.27,24.23,38.47,52.7,64.09
3193,2,0,2,0.0,85.66,220.28,152.97,95.19,119.32,152.97,186.62,213.55
3194,2,0,2,0.0,14.09,27.42,20.76,9.43,17.42,20.76,24.09,26.75
3195,2,0,2,0.0,5.67,29.02,17.34,16.51,11.51,17.34,23.18,27.85
864,2,0,2,0.0,1.0,203.5,102.25,143.19,51.62,102.25,152.88,193.38
3197,2,0,2,0.0,150.0,150.0,150.0,0.0,150.0,150.0,150.0,150.0
863,2,0,2,0.0,31.46,33.14,32.3,1.19,31.88,32.3,32.72,33.06
3199,2,0,2,0.0,12.99,41.98,27.48,20.5,20.24,27.48,34.73,40.53
866,2,0,2,0.0,11.06,14.99,13.02,2.78,12.04,13.02,14.01,14.79
3181,2,0,2,0.0,10.59,113.03,61.81,72.44,36.2,61.81,87.42,107.91
3201,2,0,2,0.0,50.47,66.56,58.52,11.38,54.49,58.52,62.54,65.76
869,2,0,2,0.0,1.59,1.84,1.72,0.18,1.65,1.72,1.78,1.83
3163,2,0,2,0.0,379.29,544.06,461.67,116.51,420.48,461.67,502.87,535.82
871,2,0,2,0.0,0.0,6.07,3.04,4.29,1.52,3.04,4.55,5.77
3165,2,0,2,0.0,0.0,2.0,1.0,1.41,0.5,1.0,1.5,1.9
3166,2,0,2,0.0,43.77,52.19,47.98,5.95,45.88,47.98,50.08,51.77
3167,2,0,2,0.0,86.4,198.25,142.32,79.09,114.36,142.32,170.29,192.66
3168,2,0,2,0.0,0.0,19.63,9.82,13.88,4.91,9.82,14.72,18.65
3169,2,0,2,0.0,0.79,97.23,49.01,68.19,24.9,49.01,73.12,92.41
868,2,0,2,0.0,15.13,16.65,15.89,1.07,15.51,15.89,16.27,16.57
3179,2,0,2,0.0,3.9,49.16,26.53,32.0,15.22,26.53,37.84,46.9
3172,2,0,2,0.0,118.66,158.0,138.33,27.82,128.5,138.33,148.16,156.03
3173,2,0,2,0.0,3.13,22.82,12.98,13.92,8.05,12.98,17.9,21.84
3174,2,0,2,0.0,1.0,13.0,7.0,8.49,4.0,7.0,10.0,12.4
3175,2,0,2,0.0,1.0,89.99,45.5,62.93,23.25,45.5,67.74,85.54
3176,2,0,2,0.0,76.07,226.81,151.44,106.59,113.76,151.44,189.12,219.27
3177,2,0,2,0.0,1.0,2.0,1.5,0.71,1.25,1.5,1.75,1.95
3178,2,0,2,0.0,0.0,2.28,1.14,1.61,0.57,1.14,1.71,2.17
3200,2,0,2,0.0,578.0,705.0,641.5,89.8,609.75,641.5,673.25,698.65
860,2,0,2,0.0,5.46,15.66,10.56,7.21,8.01,10.56,13.11,15.15
873,2,0,2,0.0,4.49,24.95,14.72,14.47,9.6,14.72,19.84,23.93
847,2,0,2,0.0,2.15,8.52,5.34,4.5,3.74,5.34,6.93,8.2
850,2,0,2,0.0,0.89,1.29,1.09,0.28,0.99,1.09,1.19,1.27
3229,2,0,2,0.0,4.7,11.36,8.03,4.71,6.36,8.03,9.7,11.03
849,2,0,2,0.0,19.0,32.2,25.6,9.33,22.3,25.6,28.9,31.54
3231,2,0,2,0.0,7.56,8.68,8.12,0.79,7.84,8.12,8.4,8.62
3232,2,0,2,0.0,0.0,72.82,36.41,51.49,18.2,36.41,54.61,69.18
848,2,0,2,0.0,9.95,37.93,23.94,19.78,16.94,23.94,30.94,36.53
3234,2,0,2,0.0,5.0,20.86,12.93,11.21,8.96,12.93,16.9,20.07
110,2,0,2,0.0,0.04,400.0,200.02,282.81,100.03,200.02,300.01,380.0
3226,2,0,2,0.0,3.93,7.58,5.76,2.58,4.84,5.76,6.67,7.4
3238,2,0,2,0.0,7.86,11.71,9.78,2.72,8.82,9.78,10.75,11.52
3239,2,0,2,0.0,0.52,0.52,0.52,0.0,0.52,0.52,0.52,0.52
3240,2,0,2,0.0,329.0,329.0,329.0,0.0,329.0,329.0,329.0,329.0
845,2,0,2,0.0,981.16,1199.0,1090.08,154.04,1035.62,1090.08,1144.54,1188.11
3242,2,0,2,0.0,24.0,75.31,49.66,36.28,36.83,49.66,62.48,72.74
3243,2,0,2,0.0,7.56,10.63,9.1,2.17,8.33,9.1,9.86,10.48
3244,2,0,2,0.0,335.0,350.4,342.7,10.89,338.85,342.7,346.55,349.63
851,2,0,2,0.0,9.01,9.49,9.25,0.34,9.13,9.25,9.37,9.47
853,2,0,2,0.0,29.0,74.07,51.54,31.87,40.27,51.54,62.8,71.82
3203,2,0,2,0.0,19.9,111.62,65.76,64.86,42.83,65.76,88.69,107.03
3212,2,0,2,0.0,9.99,59.29,34.64,34.86,22.32,34.64,46.96,56.82
3204,2,0,2,0.0,9.07,30.43,19.75,15.1,14.41,19.75,25.09,29.36
859,2,0,2,0.0,12.0,52.54,32.27,28.67,22.14,32.27,42.4,50.51
3206,2,0,2,0.0,154.11,380.27,267.19,159.92,210.65,267.19,323.73,368.96
3207,2,0,2,0.0,8.25,21.22,14.74,9.17,11.49,14.74,17.98,20.57
3209,2,0,2,0.0,1.52,6.03,3.78,3.19,2.65,3.78,4.9,5.8
3210,2,0,2,0.0,31.78,40.43,36.11,6.12,33.94,36.11,38.27,40.0
3211,2,0,2,0.0,7.58,18.96,13.27,8.05,10.42,13.27,16.12,18.39
857,2,0,2,0.0,1.46,1.84,1.65,0.27,1.56,1.65,1.74,1.82
3223,2,0,2,0.0,193.97,201.57,197.77,5.37,195.87,197.77,199.67,201.19
3214,2,0,2,0.0,9.99,9.99,9.99,0.0,9.99,9.99,9.99,9.99
3215,2,0,2,0.0,0.0,4.53,2.26,3.2,1.13,2.26,3.4,4.3
3216,2,0,2,0.0,7.58,9.99,8.78,1.7,8.18,8.78,9.39,9.87
3217,2,0,2,0.0,86.8,139.54,113.17,37.29,99.98,113.17,126.35,136.9
855,2,0,2,0.0,508.97,532.33,520.65,16.52,514.81,520.65,526.49,531.16
3220,2,0,2,0.0,0.0,22.72,11.36,16.07,5.68,11.36,17.04,21.58
3222,2,0,2,0.0,8.94,8.95,8.94,0.01,8.94,8.94,8.95,8.95
872,2,0,2,0.0,71.5,75.83,73.66,3.06,72.58,73.66,74.75,75.61
3160,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3246,2,0,2,0.0,9.99,9.99,9.99,0.0,9.99,9.99,9.99,9.99
3104,2,0,2,0.0,84.83,102.05,93.44,12.18,89.14,93.44,97.74,101.19
3094,2,0,2,0.0,1.79,2.69,2.24,0.64,2.02,2.24,2.46,2.64
3096,2,0,2,0.0,2.99,77.08,40.03,52.39,21.51,40.03,58.56,73.38
3097,2,0,2,0.0,5.99,10.02,8.0,2.85,7.0,8.0,9.01,9.82
910,2,0,2,0.0,15.04,28.97,22.0,9.85,18.52,22.0,25.49,28.27
909,2,0,2,0.0,13.82,60.13,36.98,32.75,25.4,36.98,48.55,57.81
908,2,0,2,0.0,0.76,1.0,0.88,0.17,0.82,0.88,0.94,0.99
308,2,0,2,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
906,2,0,2,0.0,17.0,144.0,80.5,89.8,48.75,80.5,112.25,137.65
914,2,0,2,0.0,2775.17,3075.0,2925.08,212.01,2850.13,2925.08,3000.04,3060.01
3107,2,0,2,0.0,6.47,11.5,8.98,3.56,7.73,8.98,10.24,11.25
904,2,0,2,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
3109,2,0,2,0.0,48.85,76.61,62.73,19.63,55.79,62.73,69.67,75.22
3110,2,0,2,0.0,7.56,52.94,30.25,32.09,18.9,30.25,41.6,50.67
903,2,0,2,0.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0
901,2,0,2,0.0,12.0,152.0,82.0,98.99,47.0,82.0,117.0,145.0
900,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3093,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3089,2,0,2,0.0,3.99,58.95,31.47,38.86,17.73,31.47,45.21,56.2
3115,2,0,2,0.0,1.0,1.53,1.27,0.37,1.13,1.27,1.4,1.5
123,2,0,2,0.0,500.0,500.0,500.0,0.0,500.0,500.0,500.0,500.0
306,2,0,2,0.0,8.85,9.01,8.93,0.11,8.89,8.93,8.97,9.0
3069,2,0,2,0.0,20.0,50.42,35.21,21.51,27.6,35.21,42.82,48.9
926,2,0,2,0.0,16.0,117.94,66.97,72.08,41.48,66.97,92.46,112.84
924,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3075,2,0,2,0.0,14.68,25.7,20.19,7.79,17.43,20.19,22.94,25.15
124,2,0,2,0.0,6.8,31.75,19.27,17.64,13.04,19.27,25.51,30.5
3077,2,0,2,0.0,11.73,13.12,12.42,0.98,12.08,12.42,12.77,13.05
3079,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
918,2,0,2,0.0,21.0,30.0,25.5,6.36,23.25,25.5,27.75,29.55
922,2,0,2,0.0,1.98,1.98,1.98,0.0,1.98,1.98,1.98,1.98
3081,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3082,2,0,2,0.0,9.42,52.5,30.96,30.46,20.19,30.96,41.73,50.35
3083,2,0,2,0.0,6.14,32.36,19.25,18.54,12.7,19.25,25.8,31.05
3085,2,0,2,0.0,23.87,29.49,26.68,3.97,25.28,26.68,28.08,29.21
919,2,0,2,0.0,57.04,308.0,182.52,177.46,119.78,182.52,245.26,295.45
3087,2,0,2,0.0,28.75,29.61,29.18,0.61,28.96,29.18,29.4,29.57
3114,2,0,2,0.0,94.19,114.8,104.5,14.57,99.34,104.5,109.65,113.77
119,2,0,2,0.0,385.5,666.0,525.75,198.34,455.62,525.75,595.88,651.98
874,2,0,2,0.0,1.0,21.99,11.5,14.84,6.25,11.5,16.74,20.94
886,2,0,2,0.0,1.0,8.49,4.74,5.3,2.87,4.74,6.62,8.12
3140,2,0,2,0.0,211.24,240.38,225.81,20.61,218.52,225.81,233.1,238.92
3141,2,0,2,0.0,53.14,57.23,55.18,2.89,54.16,55.18,56.21,57.03
115,2,0,2,0.0,0.76,128.63,64.69,90.42,32.73,64.69,96.66,122.24
3143,2,0,2,0.0,8.62,19.33,13.97,7.57,11.3,13.97,16.65,18.79
888,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3145,2,0,2,0.0,46.0,141.78,93.89,67.73,69.94,93.89,117.84,136.99
3147,2,0,2,0.0,0.01,17.66,8.84,12.48,4.42,8.84,13.25,16.78
880,2,0,2,0.0,1231.76,1342.96,1287.36,78.63,1259.56,1287.36,1315.16,1337.4
3138,2,0,2,0.0,8.03,25.0,16.52,12.0,12.27,16.52,20.76,24.15
114,2,0,2,0.0,8.38,201.84,105.11,136.8,56.74,105.11,153.48,192.17
3152,2,0,2,0.0,0.75,3.69,2.22,2.08,1.48,2.22,2.96,3.54
879,2,0,2,0.0,960.0,1061.17,1010.58,71.54,985.29,1010.58,1035.88,1056.11
3155,2,0,2,0.0,0.99,1.0,1.0,0.01,0.99,1.0,1.0,1.0
3156,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
113,2,0,2,0.0,628.96,698.54,663.75,49.2,646.36,663.75,681.14,695.06
875,2,0,2,0.0,7.6,75.84,41.72,48.25,24.66,41.72,58.78,72.43
889,2,0,2,0.0,20.0,49.95,34.98,21.18,27.49,34.98,42.46,48.45
3137,2,0,2,0.0,151.81,273.32,212.56,85.92,182.19,212.56,242.94,267.24
3117,2,0,2,0.0,1.44,2.04,1.74,0.42,1.59,1.74,1.89,2.01
894,2,0,2,0.0,12.99,29.99,21.49,12.02,17.24,21.49,25.74,29.14
899,2,0,2,0.0,0.79,7.95,4.37,5.06,2.58,4.37,6.16,7.59
3119,2,0,2,0.0,8.95,70.17,39.56,43.29,24.26,39.56,54.86,67.11
3120,2,0,2,0.0,19.95,20.23,20.09,0.2,20.02,20.09,20.16,20.22
898,2,0,2,0.0,11.3,42.0,26.65,21.71,18.98,26.65,34.33,40.46
3123,2,0,2,0.0,36.44,42.83,39.64,4.52,38.04,39.64,41.23,42.51
896,2,0,2,0.0,0.89,1.79,1.34,0.64,1.12,1.34,1.56,1.74
3125,2,0,2,0.0,45.0,56.0,50.5,7.78,47.75,50.5,53.25,55.45
117,2,0,2,0.0,3828.04,3974.58,3901.31,103.62,3864.68,3901.31,3937.94,3967.25
3136,2,0,2,0.0,19.8,27.02,23.41,5.11,21.6,23.41,25.22,26.66
116,2,0,2,0.0,1464.32,1635.02,1549.67,120.7,1507.0,1549.67,1592.34,1626.48
892,2,0,2,0.0,68.46,223.45,145.95,109.59,107.21,145.95,184.7,215.7
890,2,0,2,0.0,7.68,10.0,8.84,1.64,8.26,8.84,9.42,9.88
3132,2,0,2,0.0,15.73,77.86,46.8,43.93,31.26,46.8,62.33,74.75
3133,2,0,2,0.0,10.0,22.54,16.27,8.87,13.14,16.27,19.4,21.91
3134,2,0,2,0.0,17.95,85.66,51.8,47.88,34.88,51.8,68.73,82.27
3135,2,0,2,0.0,31.5,192.75,112.12,114.02,71.81,112.12,152.44,184.69
3245,2,0,2,0.0,0.76,0.76,0.76,0.0,0.76,0.76,0.76,0.76
844,2,0,2,0.0,0.87,0.91,0.89,0.03,0.88,0.89,0.9,0.91
3429,2,0,2,0.0,298.97,382.5,340.74,59.06,319.85,340.74,361.62,378.32
3369,2,0,2,0.0,1.98,1.98,1.98,0.0,1.98,1.98,1.98,1.98
3361,2,0,2,0.0,37.16,91.0,64.08,38.07,50.62,64.08,77.54,88.31
797,2,0,2,0.0,8.94,10.74,9.84,1.27,9.39,9.84,10.29,10.65
3363,2,0,2,0.0,3.59,60.08,31.84,39.94,17.71,31.84,45.96,57.26
3364,2,0,2,0.0,3.49,80.62,42.06,54.54,22.77,42.06,61.34,76.76
3648,2,0,2,0.0,0.89,19.12,10.01,12.89,5.45,10.01,14.56,18.21
3367,2,0,2,0.0,31.51,38.82,35.16,5.17,33.34,35.16,36.99,38.45
3368,2,0,2,0.0,9.99,9.99,9.99,0.0,9.99,9.99,9.99,9.99
794,2,0,2,0.0,1.99,2.49,2.24,0.35,2.12,2.24,2.37,2.47
3358,2,0,2,0.0,1.83,12.85,7.34,7.79,4.58,7.34,10.09,12.3
793,2,0,2,0.0,1.0,89.99,45.5,62.93,23.25,45.5,67.74,85.54
789,2,0,2,0.0,33.0,104.45,68.72,50.52,50.86,68.72,86.59,100.88
3375,2,0,2,0.0,10.59,13.57,12.08,2.11,11.34,12.08,12.82,13.42
3377,2,0,2,0.0,0.0,17.46,8.73,12.35,4.36,8.73,13.1,16.59
3378,2,0,2,0.0,20.48,69.91,45.2,34.95,32.84,45.2,57.55,67.44
787,2,0,2,0.0,550.3,804.9,677.6,180.03,613.95,677.6,741.25,792.17
3380,2,0,2,0.0,39.0,106.67,72.84,47.85,55.92,72.84,89.75,103.29
3360,2,0,2,0.0,5.52,19.58,12.55,9.94,9.04,12.55,16.06,18.88
3356,2,0,2,0.0,0.0,3.26,1.63,2.31,0.82,1.63,2.44,3.1
3382,2,0,2,0.0,9.99,39.15,24.57,20.62,17.28,24.57,31.86,37.69
3346,2,0,2,0.0,3.91,61.86,32.88,40.98,18.4,32.88,47.37,58.96
805,2,0,2,0.0,74.06,256.06,165.06,128.69,119.56,165.06,210.56,246.96
3340,2,0,2,0.0,53.86,79.25,66.56,17.95,60.21,66.56,72.9,77.98
3341,2,0,2,0.0,678.02,809.0,743.51,92.62,710.76,743.51,776.26,802.45
804,2,0,2,0.0,1.99,40.0,21.0,26.88,11.49,21.0,30.5,38.1
3343,2,0,2,0.0,52.47,144.07,98.27,64.77,75.37,98.27,121.17,139.49
3344,2,0,2,0.0,2.43,13.94,8.18,8.14,5.31,8.18,11.06,13.36
3345,2,0,2,0.0,1.0,11.5,6.25,7.42,3.62,6.25,8.88,10.98
3347,2,0,2,0.0,38.45,179.0,108.72,99.38,73.59,108.72,143.86,171.97
3355,2,0,2,0.0,4.07,12.92,8.5,6.26,6.28,8.5,10.71,12.48
803,2,0,2,0.0,0.12,40.99,20.56,28.9,10.34,20.56,30.77,38.95
3349,2,0,2,0.0,1.54,9.99,5.76,5.98,3.65,5.76,7.88,9.57
3350,2,0,2,0.0,178.55,214.85,196.7,25.67,187.62,196.7,205.78,213.04
3351,2,0,2,0.0,30.0,39.4,34.7,6.65,32.35,34.7,37.05,38.93
802,2,0,2,0.0,6.5,36.0,21.25,20.86,13.88,21.25,28.62,34.52
3353,2,0,2,0.0,7.05,14.1,10.58,4.99,8.81,10.58,12.34,13.75
3354,2,0,2,0.0,20.0,169.76,94.88,105.9,57.44,94.88,132.32,162.27
3381,2,0,2,0.0,0.01,10.62,5.32,7.5,2.66,5.32,7.97,10.09
785,2,0,2,0.0,5.38,8.38,6.88,2.12,6.13,6.88,7.63,8.23
3337,2,0,2,0.0,258.99,258.99,258.99,0.0,258.99,258.99,258.99,258.99
3419,2,0,2,0.0,4.6,24.85,14.73,14.32,9.66,14.73,19.79,23.84
771,2,0,2,0.0,437.18,479.74,458.46,30.09,447.82,458.46,469.1,477.61
3412,2,0,2,0.0,2.62,12.09,7.36,6.7,4.99,7.36,9.72,11.62
3414,2,0,2,0.0,14.95,19.0,16.98,2.86,15.96,16.98,17.99,18.8
3415,2,0,2,0.0,0.0,35.15,17.58,24.85,8.79,17.58,26.36,33.39
3416,2,0,2,0.0,12.5,36.95,24.72,17.29,18.61,24.72,30.84,35.73
3417,2,0,2,0.0,739.0,850.5,794.75,78.84,766.88,794.75,822.62,844.92
3418,2,0,2,0.0,13.26,100.98,57.12,62.03,35.19,57.12,79.05,96.59
3421,2,0,2,0.0,16.5,21.23,18.87,3.34,17.68,18.87,20.05,20.99
3407,2,0,2,0.0,21.24,69.79,45.52,34.33,33.38,45.52,57.65,67.36
768,2,0,2,0.0,53.73,95.95,74.84,29.85,64.28,74.84,85.4,93.84
3423,2,0,2,0.0,185.09,297.08,241.08,79.19,213.09,241.08,269.08,291.48
3424,2,0,2,0.0,3.04,27.68,15.36,17.42,9.2,15.36,21.52,26.45
3425,2,0,2,0.0,0.0,20.45,10.22,14.46,5.11,10.22,15.34,19.43
3426,2,0,2,0.0,45.0,68.0,56.5,16.26,50.75,56.5,62.25,66.85
316,2,0,2,0.0,18.91,18.91,18.91,0.0,18.91,18.91,18.91,18.91
3428,2,0,2,0.0,5.0,139.63,72.32,95.2,38.66,72.32,105.97,132.9
774,2,0,2,0.0,22.53,31.85,27.19,6.59,24.86,27.19,29.52,31.38
3406,2,0,2,0.0,9.48,14.01,11.74,3.2,10.61,11.74,12.88,13.78
3385,2,0,2,0.0,144.49,226.99,185.74,58.34,165.12,185.74,206.36,222.86
107,2,0,2,0.0,252.21,356.07,304.14,73.44,278.18,304.14,330.1,350.88
3386,2,0,2,0.0,79.9,91.0,85.45,7.85,82.68,85.45,88.22,90.44
3387,2,0,2,0.0,5.74,20.35,13.05,10.33,9.39,13.05,16.7,19.62
784,2,0,2,0.0,7.59,19.78,13.68,8.62,10.64,13.68,16.73,19.17
3389,2,0,2,0.0,5.94,41.79,23.86,25.35,14.9,23.86,32.83,40.0
3390,2,0,2,0.0,15.74,26.44,21.09,7.57,18.42,21.09,23.76,25.9
781,2,0,2,0.0,14.0,14.0,14.0,0.0,14.0,14.0,14.0,14.0
3394,2,0,2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
3396,2,0,2,0.0,10.02,40.44,25.23,21.51,17.62,25.23,32.84,38.92
3404,2,0,2,0.0,1.0,7.5,4.25,4.6,2.62,4.25,5.88,7.18
780,2,0,2,0.0,10.74,10.99,10.86,0.18,10.8,10.86,10.93,10.98
3398,2,0,2,0.0,0.76,42.47,21.62,29.49,11.19,21.62,32.04,40.38
315,2,0,2,0.0,0.0,49.91,24.96,35.29,12.48,24.96,37.43,47.41
3400,2,0,2,0.0,22.66,42.44,32.55,13.99,27.6,32.55,37.49,41.45
777,2,0,2,0.0,9.28,9.99,9.64,0.5,9.46,9.64,9.81,9.95
3402,2,0,2,0.0,5.48,18.06,11.77,8.9,8.62,11.77,14.92,17.43
776,2,0,2,0.0,6.29,18.4,12.34,8.56,9.32,12.34,15.37,17.79
3338,2,0,2,0.0,29.98,82.93,56.46,37.44,43.22,56.46,69.69,80.28
806,2,0,2,0.0,5.99,10.59,8.29,3.25,7.14,8.29,9.44,10.36
3248,2,0,2,0.0,7.68,22.5,15.09,10.48,11.38,15.09,18.8,21.76
830,2,0,2,0.0,15.0,35.07,25.04,14.19,20.02,25.04,30.05,34.07
3271,2,0,2,0.0,105.0,149.0,127.0,31.11,116.0,127.0,138.0,146.8
833,2,0,2,0.0,1082.67,1295.06,1188.86,150.18,1135.77,1188.86,1241.96,1284.44
3273,2,0,2,0.0,3.6,3.6,3.6,0.0,3.6,3.6,3.6,3.6
832,2,0,2,0.0,96.61,122.9,109.76,18.59,103.18,109.76,116.33,121.59
3275,2,0,2,0.0,14.36,15.0,14.68,0.45,14.52,14.68,14.84,14.97
3276,2,0,2,0.0,2.87,12.5,7.68,6.81,5.28,7.68,10.09,12.02
3278,2,0,2,0.0,0.77,1.46,1.12,0.49,0.94,1.12,1.29,1.43
311,2,0,2,0.0,214.16,405.26,309.71,135.13,261.94,309.71,357.48,395.7
3269,2,0,2,0.0,1.0,144.56,72.78,101.51,36.89,72.78,108.67,137.38
109,2,0,2,0.0,10.2,79.94,45.07,49.31,27.64,45.07,62.5,76.45
827,2,0,2,0.0,4.99,123.36,64.18,83.7,34.58,64.18,93.77,117.44
3283,2,0,2,0.0,65.52,91.67,78.6,18.49,72.06,78.6,85.13,90.36
826,2,0,2,0.0,3.55,99.99,51.77,68.19,27.66,51.77,75.88,95.17
3285,2,0,2,0.0,10.78,12.57,11.68,1.27,11.23,11.68,12.12,12.48
3286,2,0,2,0.0,8.94,8.95,8.94,0.01,8.94,8.94,8.95,8.95
3287,2,0,2,0.0,8.98,9.99,9.48,0.71,9.23,9.48,9.74,9.94
834,2,0,2,0.0,6.9,28.75,17.82,15.45,12.36,17.82,23.29,27.66
3268,2,0,2,0.0,2.5,57.7,30.1,39.03,16.3,30.1,43.9,54.94
3289,2,0,2,0.0,17.99,17.99,17.99,0.0,17.99,17.99,17.99,17.99
3258,2,0,2,0.0,11.94,27.72,19.83,11.16,15.88,19.83,23.78,26.93
3250,2,0,2,0.0,36.08,45.0,40.54,6.31,38.31,40.54,42.77,44.55
842,2,0,2,0.0,0.75,7.23,3.99,4.58,2.37,3.99,5.61,6.91
841,2,0,2,0.0,3.49,15.99,9.74,8.84,6.62,9.74,12.86,15.36
3253,2,0,2,0.0,71.94,96.7,84.32,17.51,78.13,84.32,90.51,95.46
3254,2,0,2,0.0,573.44,591.46,582.45,12.74,577.95,582.45,586.96,590.56
3255,2,0,2,0.0,222.0,243.25,232.62,15.03,227.31,232.62,237.94,242.19
837,2,0,2,0.0,29.0,36.0,32.5,4.95,30.75,32.5,34.25,35.65
3259,2,0,2,0.0,28.1,55.0,41.55,19.02,34.83,41.55,48.28,53.66
3267,2,0,2,0.0,15.0,19.95,17.48,3.5,16.24,17.48,18.71,19.7
836,2,0,2,0.0,30.26,49.04,39.65,13.28,34.96,39.65,44.34,48.1
3261,2,0,2,0.0,1.52,83.75,42.64,58.15,22.08,42.64,63.19,79.64
3262,2,0,2,0.0,0.76,15.13,7.94,10.16,4.35,7.94,11.54,14.41
3263,2,0,2,0.0,35.97,41.78,38.88,4.11,37.42,38.88,40.33,41.49
835,2,0,2,0.0,29.98,39.95,34.97,7.05,32.47,34.97,37.46,39.45
3265,2,0,2,0.0,6.01,164.0,85.0,111.72,45.51,85.0,124.5,156.1
3266,2,0,2,0.0,307.12,358.81,332.96,36.55,320.04,332.96,345.89,356.23
3288,2,0,2,0.0,8.9,8.95,8.93,0.04,8.91,8.93,8.94,8.95
824,2,0,2,0.0,8.94,8.94,8.94,0.0,8.94,8.94,8.94,8.94
3335,2,0,2,0.0,9.9,100.0,54.95,63.71,32.42,54.95,77.47,95.49
808,2,0,2,0.0,43.91,187.87,115.89,101.8,79.9,115.89,151.88,180.67
3317,2,0,2,0.0,9.99,24.98,17.48,10.6,13.74,17.48,21.23,24.23
3318,2,0,2,0.0,0.77,0.77,0.77,0.0,0.77,0.77,0.77,0.77
3320,2,0,2,0.0,31.86,49.31,40.58,12.34,36.22,40.58,44.95,48.44
812,2,0,2,0.0,81.55,147.89,114.72,46.91,98.14,114.72,131.3,144.57
313,2,0,2,0.0,89.99,89.99,89.99,0.0,89.99,89.99,89.99,89.99
3324,2,0,2,0.0,383.49,507.0,445.24,87.33,414.37,445.24,476.12,500.82
809,2,0,2,0.0,330.72,550.0,440.36,155.05,385.54,440.36,495.18,539.04
3327,2,0,2,0.0,1.0,30.22,15.61,20.66,8.3,15.61,22.92,28.76
3314,2,0,2,0.0,0.0,56.75,28.38,40.13,14.19,28.38,42.56,53.91
3328,2,0,2,0.0,10.0,83.33,46.66,51.85,28.33,46.66,65.0,79.66
3329,2,0,2,0.0,1.99,7.18,4.58,3.67,3.29,4.58,5.88,6.92
807,2,0,2,0.0,5.99,15.18,10.58,6.5,8.29,10.58,12.88,14.72
3331,2,0,2,0.0,0.89,0.99,0.94,0.07,0.92,0.94,0.96,0.98
3332,2,0,2,0.0,0.89,0.89,0.89,0.0,0.89,0.89,0.89,0.89
3333,2,0,2,0.0,29.53,74.99,52.26,32.15,40.89,52.26,63.62,72.72
3334,2,0,2,0.0,20.99,27.76,24.38,4.79,22.68,24.38,26.07,27.42
3315,2,0,2,0.0,1.0,14.2,7.6,9.33,4.3,7.6,10.9,13.54
3313,2,0,2,0.0,49.9,133.5,91.7,59.11,70.8,91.7,112.6,129.32
3292,2,0,2,0.0,4.45,8.6,6.52,2.93,5.49,6.52,7.56,8.39
3302,2,0,2,0.0,32.48,74.9,53.69,30.0,43.08,53.69,64.3,72.78
3294,2,0,2,0.0,521.12,538.85,529.98,12.54,525.55,529.98,534.42,537.96
3295,2,0,2,0.0,6.29,8.99,7.64,1.91,6.96,7.64,8.32,8.86
821,2,0,2,0.0,39.32,78.63,58.97,27.8,49.15,58.97,68.8,76.66
3297,2,0,2,0.0,18.92,90.96,54.94,50.94,36.93,54.94,72.95,87.36
3298,2,0,2,0.0,282.0,342.07,312.03,42.48,297.02,312.03,327.05,339.07
3300,2,0,2,0.0,9.96,12.99,11.48,2.14,10.72,11.48,12.23,12.84
3301,2,0,2,0.0,3.99,16.49,10.24,8.84,7.12,10.24,13.36,15.86
819,2,0,2,0.0,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.01
3312,2,0,2,0.0,0.89,1.79,1.34,0.64,1.12,1.34,1.56,1.74
818,2,0,2,0.0,35.4,218.0,126.7,129.12,81.05,126.7,172.35,208.87
3305,2,0,2,0.0,0.89,4.49,2.69,2.55,1.79,2.69,3.59,4.31
817,2,0,2,0.0,23.0,39.0,31.0,11.31,27.0,31.0,35.0,38.2
3307,2,0,2,0.0,0.85,1.54,1.2,0.49,1.02,1.2,1.37,1.51
3308,2,0,2,0.0,15.37,39.99,27.68,17.41,21.52,27.68,33.84,38.76
3309,2,0,2,0.0,44.36,124.0,84.18,56.31,64.27,84.18,104.09,120.02
3311,2,0,2,0.0,0.77,2.15,1.46,0.98,1.12,1.46,1.8,2.08
3647,2,0,2,0.0,29.35,164.0,96.68,95.21,63.01,96.68,130.34,157.27
